time,u,v,w,viento_total
0        2012-01-04 02:00:00.05
1         2012-01-04 02:00:00.1
2        2012-01-04 02:00:00.15
3         2012-01-04 02:00:00.2
4        2012-01-04 02:00:00.25
5         2012-01-04 02:00:00.3
6        2012-01-04 02:00:00.35
7         2012-01-04 02:00:00.4
8        2012-01-04 02:00:00.45
9         2012-01-04 02:00:00.5
10       2012-01-04 02:00:00.55
11        2012-01-04 02:00:00.6
12       2012-01-04 02:00:00.65
13        2012-01-04 02:00:00.7
14       2012-01-04 02:00:00.75
15        2012-01-04 02:00:00.8
16       2012-01-04 02:00:00.85
17        2012-01-04 02:00:00.9
18       2012-01-04 02:00:00.95
19          2012-01-04 02:00:01
20       2012-01-04 02:00:01.05
21        2012-01-04 02:00:01.1
22       2012-01-04 02:00:01.15
23        2012-01-04 02:00:01.2
24       2012-01-04 02:00:01.25
25        2012-01-04 02:00:01.3
26       2012-01-04 02:00:01.35
27        2012-01-04 02:00:01.4
28       2012-01-04 02:00:01.45
29        2012-01-04 02:00:01.5
                  ...          
35836    2012-01-04 02:29:58.55
35837     2012-01-04 02:29:58.6
35838    2012-01-04 02:29:58.65
35839     2012-01-04 02:29:58.7
35840    2012-01-04 02:29:58.75
35841     2012-01-04 02:29:58.8
35842    2012-01-04 02:29:58.85
35843     2012-01-04 02:29:58.9
35844    2012-01-04 02:29:58.95
35845       2012-01-04 02:29:59
35846    2012-01-04 02:29:59.05
35847     2012-01-04 02:29:59.1
35848    2012-01-04 02:29:59.15
35849     2012-01-04 02:29:59.2
35850    2012-01-04 02:29:59.25
35851     2012-01-04 02:29:59.3
35852    2012-01-04 02:29:59.35
35853     2012-01-04 02:29:59.4
35854    2012-01-04 02:29:59.45
35855     2012-01-04 02:29:59.5
35856    2012-01-04 02:29:59.55
35857     2012-01-04 02:29:59.6
35858    2012-01-04 02:29:59.65
35859     2012-01-04 02:29:59.7
35860    2012-01-04 02:29:59.75
35861     2012-01-04 02:29:59.8
35862    2012-01-04 02:29:59.85
35863     2012-01-04 02:29:59.9
35864    2012-01-04 02:29:59.95
35865       2012-01-04 02:30:00
Name: time, dtype: object, 0       -1.61
1       -1.67
2       -1.70
3       -1.73
4       -1.67
5       -1.71
6       -1.71
7       -1.81
8       -1.74
9       -1.70
10      -1.70
11      -1.71
12      -1.81
13      -1.86
14      -1.78
15      -1.84
16      -1.83
17      -2.04
18      -1.95
19      -1.75
20      -1.61
21      -1.75
22      -1.94
23      -1.99
24      -2.01
25      -2.03
26      -1.94
27      -2.09
28      -2.12
29      -2.13
         ... 
35836    0.39
35837    0.37
35838    0.41
35839    0.37
35840    0.32
35841    0.30
35842    0.32
35843    0.31
35844    0.37
35845    0.32
35846    0.36
35847    0.42
35848    0.51
35849    0.51
35850    0.59
35851    0.57
35852    0.57
35853    0.60
35854    0.58
35855    0.58
35856    0.65
35857    0.68
35858    0.65
35859    0.73
35860    0.75
35861    0.82
35862    0.82
35863    0.73
35864    0.82
35865    0.82
Name: u, dtype: float64, 0       -1.03
1       -1.09
2       -1.11
3       -1.15
4       -1.11
5       -1.08
